Session,matchId,roundId,groupId,clientId,Gender,Topic,Grade,Siblings,Month,Year,Track,payoff,role,roleName,choice,choiceTime,equilibriumChoice,winningChoice
LILA-King-S15,18,0,0,2,Male,Art / Music,6,2 or more,sep.,2006,ELD,40,2,Player 3,0,8454,1,1
LILA-King-S15,18,0,0,6,Female,Science / Technology,7,1,jul.,2005,ELD,40,1,Player 2,0,8500,1,1
LILA-King-S15,18,0,0,7,Male,Math,7,1,jun.,2006,ELD,20,0,Player 1,2,6908,0,0
LILA-King-S15,18,0,1,1,Male,Math,8,1,mar.,2005,ELD,20,1,Player 2,1,21471,0,0
LILA-King-S15,18,0,1,5,Male,Science / Technology,6,2 or more,aug.,2007,ELD,20,0,Player 1,2,13115,0,0
LILA-King-S15,18,0,1,10,Female,English,7,2 or more,dec.,2005,ELD,40,2,Player 3,0,10853,1,1
LILA-King-S15,18,0,2,3,Male,Math,7,2 or more,jan.,2006,SPED,40,2,Player 3,0,4812,1,1
LILA-King-S15,18,0,2,8,Male,Math,6,2 or more,apr.,2008,ELD,20,0,Player 1,1,7868,1,0
LILA-King-S15,18,0,2,9,Female,English,8,1,aug.,2005,ELD,20,1,Player 2,2,8671,0,0
LILA-King-S15,18,0,3,0,Male,Art / Music,7,2 or more,jul.,2005,SPED,20,2,Player 3,2,11784,0,0
LILA-King-S15,18,0,3,4,Female,Art / Music,8,0,jun.,2005,SPED,20,1,Player 2,0,29368,1,0
LILA-King-S15,19,0,0,1,Male,Math,8,1,mar.,2005,ELD,20,2,Player 3,2,23901,0,0
LILA-King-S15,19,0,0,3,Male,Math,7,2 or more,jan.,2006,SPED,20,0,Player 1,2,7129,0,0
LILA-King-S15,19,0,0,5,Male,Science / Technology,6,2 or more,aug.,2007,ELD,20,1,Player 2,0,17297,0,0
LILA-King-S15,19,0,1,4,Female,Art / Music,8,0,jun.,2005,SPED,40,2,Player 3,1,9922,1,1
LILA-King-S15,19,0,1,7,Male,Math,7,1,jun.,2006,ELD,20,1,Player 2,0,11570,0,0
LILA-King-S15,19,0,1,10,Female,English,7,2 or more,dec.,2005,ELD,40,0,Player 1,0,15679,0,1
LILA-King-S15,19,0,2,2,Male,Art / Music,6,2 or more,sep.,2006,ELD,40,0,Player 1,1,19776,1,1
LILA-King-S15,19,0,2,6,Female,Science / Technology,7,1,jul.,2005,ELD,40,2,Player 3,1,8692,1,1
LILA-King-S15,19,0,2,8,Male,Math,6,2 or more,apr.,2008,ELD,40,1,Player 2,2,7419,1,1
LILA-King-S15,19,0,3,0,Male,Art / Music,7,2 or more,jul.,2005,SPED,40,0,Player 1,1,21569,1,1
LILA-King-S15,19,0,3,9,Female,English,8,1,aug.,2005,ELD,40,2,Player 3,1,8120,1,1
LILA-King-S15,20,0,0,2,Male,Art / Music,6,2 or more,sep.,2006,ELD,40,1,Player 2,0,9745,1,1
LILA-King-S15,20,0,0,5,Male,Science / Technology,6,2 or more,aug.,2007,ELD,40,2,Player 3,2,5091,1,1
LILA-King-S15,20,0,0,6,Female,Science / Technology,7,1,jul.,2005,ELD,40,0,Player 1,1,8416,1,1
LILA-King-S15,20,0,1,0,Male,Art / Music,7,2 or more,jul.,2005,SPED,20,1,Player 2,2,26613,0,0
LILA-King-S15,20,0,1,8,Male,Math,6,2 or more,apr.,2008,ELD,40,2,Player 3,2,9123,1,1
LILA-King-S15,20,0,1,9,Female,English,8,1,aug.,2005,ELD,20,0,Player 1,1,8969,1,0
LILA-King-S15,20,0,2,4,Female,Art / Music,8,0,jun.,2005,SPED,20,0,Player 1,1,10479,1,0
LILA-King-S15,20,0,2,7,Male,Math,7,1,jun.,2006,ELD,40,2,Player 3,2,10975,1,1
LILA-King-S15,20,0,2,10,Female,English,7,2 or more,dec.,2005,ELD,20,1,Player 2,2,12994,0,0
LILA-King-S15,20,0,3,1,Male,Math,8,1,mar.,2005,ELD,40,0,Player 1,0,17916,0,1
LILA-King-S15,20,0,3,3,Male,Math,7,2 or more,jan.,2006,SPED,20,1,Player 2,1,18481,0,0
LILA-King-S16,3,0,0,1,Female,English,8,1,jun.,2005,At risk,40,2,Player 3,2,10687,1,1
LILA-King-S16,3,0,0,2,Female,Art / Music,8,2 or more,apr.,2005,At risk,40,0,Player 1,0,23393,0,1
LILA-King-S16,3,0,0,6,Female,English,8,2 or more,sep.,2005,At risk,20,1,Player 2,0,19793,0,0
LILA-King-S16,3,0,1,4,Female,Math,8,2 or more,oct.,2005,At risk,20,2,Player 3,0,8052,0,0
LILA-King-S16,3,0,1,5,Female,Math,8,2 or more,jul.,2005,At risk,20,0,Player 1,0,44228,0,0
LILA-King-S16,3,0,1,8,Male,Math,6,2 or more,oct.,2007,SPED,20,1,Player 2,1,25735,1,0
LILA-King-S16,3,0,2,0,Female,History / Geography,8,0,jun.,2005,At risk,40,2,Player 3,2,13679,1,1
LILA-King-S16,3,0,2,3,Female,English,8,2 or more,oct.,2005,At risk,20,0,Player 1,0,21768,0,0
LILA-King-S16,3,0,2,7,Female,Math,8,2 or more,aug.,2005,At risk,20,1,Player 2,2,24226,0,0
LILA-King-S16,4,0,0,1,Female,English,8,1,jun.,2005,At risk,20,0,Player 1,1,7346,1,0
LILA-King-S16,4,0,0,3,Female,English,8,2 or more,oct.,2005,At risk,20,1,Player 2,2,10161,0,0
LILA-King-S16,4,0,0,6,Female,English,8,2 or more,sep.,2005,At risk,40,2,Player 3,1,14982,1,1
LILA-King-S16,4,0,1,4,Female,Math,8,2 or more,oct.,2005,At risk,20,0,Player 1,1,20718,1,0
LILA-King-S16,4,0,1,5,Female,Math,8,2 or more,jul.,2005,At risk,20,1,Player 2,2,12321,0,0
LILA-King-S16,4,0,1,7,Female,Math,8,2 or more,aug.,2005,At risk,40,2,Player 3,1,12984,1,1
LILA-King-S16,4,0,2,0,Female,History / Geography,8,0,jun.,2005,At risk,40,0,Player 1,1,65224,1,1
LILA-King-S16,4,0,2,2,Female,Art / Music,8,2 or more,apr.,2005,At risk,20,1,Player 2,1,28139,1,0
LILA-King-S16,4,0,2,8,Male,Math,6,2 or more,oct.,2007,SPED,20,2,Player 3,2,15220,0,0
LILA-King-S16,5,0,0,1,Female,English,8,1,jun.,2005,At risk,20,1,Player 2,0,31924,0,0
LILA-King-S16,5,0,0,2,Female,Art / Music,8,2 or more,apr.,2005,At risk,40,2,Player 3,0,51677,1,1
LILA-King-S16,5,0,0,7,Female,Math,8,2 or more,aug.,2005,At risk,20,0,Player 1,2,13215,1,0
LILA-King-S16,5,0,1,0,Female,History / Geography,8,0,jun.,2005,At risk,40,1,Player 2,2,30524,1,1
LILA-King-S16,5,0,1,5,Female,Math,8,2 or more,jul.,2005,At risk,40,2,Player 3,0,4381,1,1
LILA-King-S16,5,0,1,8,Male,Math,6,2 or more,oct.,2007,SPED,20,0,Player 1,1,10048,0,0
LILA-King-S16,5,0,2,3,Female,English,8,2 or more,oct.,2005,At risk,40,2,Player 3,0,11464,1,1
LILA-King-S16,5,0,2,4,Female,Math,8,2 or more,oct.,2005,At risk,40,1,Player 2,2,20217,1,1
LILA-King-S16,5,0,2,6,Female,English,8,2 or more,sep.,2005,At risk,40,0,Player 1,2,22649,1,1
LILA-King-S16,6,0,0,0,Female,History / Geography,8,0,jun.,2005,At risk,40,2,Player 3,2,8593,1,1
LILA-King-S16,6,0,0,2,Female,Art / Music,8,2 or more,apr.,2005,At risk,20,0,Player 1,1,7994,0,0
LILA-King-S16,6,0,0,6,Female,English,8,2 or more,sep.,2005,At risk,40,1,Player 2,0,16971,1,1
LILA-King-S16,6,0,1,4,Female,Math,8,2 or more,oct.,2005,At risk,40,2,Player 3,2,7324,1,1
LILA-King-S16,6,0,1,5,Female,Math,8,2 or more,jul.,2005,At risk,20,0,Player 1,2,15387,0,0
LILA-King-S16,6,0,1,8,Male,Math,6,2 or more,oct.,2007,SPED,20,1,Player 2,2,6044,0,0
LILA-King-S16,6,0,2,1,Female,English,8,1,jun.,2005,At risk,40,2,Player 3,2,12554,1,1
LILA-King-S16,6,0,2,3,Female,English,8,2 or more,oct.,2005,At risk,20,0,Player 1,2,11044,0,0
LILA-King-S16,6,0,2,7,Female,Math,8,2 or more,aug.,2005,At risk,40,1,Player 2,0,23167,1,1
LILA-King-S16,7,0,0,1,Female,English,8,1,jun.,2005,At risk,20,0,Player 1,2,16092,0,0
LILA-King-S16,7,0,0,3,Female,English,8,2 or more,oct.,2005,At risk,40,1,Player 2,0,11305,1,1
LILA-King-S16,7,0,0,8,Male,Math,6,2 or more,oct.,2007,SPED,40,2,Player 3,0,7805,1,1
LILA-King-S16,7,0,1,0,Female,History / Geography,8,0,jun.,2005,At risk,40,0,Player 1,0,47372,1,1
LILA-King-S16,7,0,1,5,Female,Math,8,2 or more,jul.,2005,At risk,40,1,Player 2,0,10479,1,1
LILA-King-S16,7,0,1,7,Female,Math,8,2 or more,aug.,2005,At risk,40,2,Player 3,0,6707,1,1
LILA-King-S16,7,0,2,2,Female,Art / Music,8,2 or more,apr.,2005,At risk,20,1,Player 2,1,15600,0,0
LILA-King-S16,7,0,2,4,Female,Math,8,2 or more,oct.,2005,At risk,20,0,Player 1,1,25395,0,0
LILA-King-S16,7,0,2,6,Female,English,8,2 or more,sep.,2005,At risk,40,2,Player 3,0,8991,1,1
LILA-King-S16,8,0,0,1,Female,English,8,1,jun.,2005,At risk,20,1,Player 2,1,25325,0,0
LILA-King-S16,8,0,0,2,Female,Art / Music,8,2 or more,apr.,2005,At risk,40,2,Player 3,2,13508,1,1
LILA-King-S16,8,0,0,8,Male,Math,6,2 or more,oct.,2007,SPED,20,0,Player 1,2,19711,1,0
LILA-King-S16,8,0,1,0,Female,History / Geography,8,0,jun.,2005,At risk,40,1,Player 2,0,22835,1,1
LILA-King-S16,8,0,1,3,Female,English,8,2 or more,oct.,2005,At risk,40,2,Player 3,2,6717,1,1
LILA-King-S16,8,0,1,7,Female,Math,8,2 or more,aug.,2005,At risk,40,0,Player 1,2,11993,1,1
LILA-King-S16,8,0,2,4,Female,Math,8,2 or more,oct.,2005,At risk,20,1,Player 2,1,7729,0,0
LILA-King-S16,8,0,2,5,Female,Math,8,2 or more,jul.,2005,At risk,40,2,Player 3,2,5828,1,1
LILA-King-S16,8,0,2,6,Female,English,8,2 or more,sep.,2005,At risk,20,0,Player 1,2,18420,1,0
LILA-King-S16,9,0,0,1,Female,English,8,1,jun.,2005,At risk,40,2,Player 3,0,4605,1,1
LILA-King-S16,9,0,0,3,Female,English,8,2 or more,oct.,2005,At risk,20,0,Player 1,2,9671,0,0
LILA-King-S16,9,0,0,7,Female,Math,8,2 or more,aug.,2005,At risk,40,1,Player 2,0,5777,1,1
LILA-King-S16,9,0,1,0,Female,History / Geography,8,0,jun.,2005,At risk,40,2,Player 3,0,6256,1,1
LILA-King-S16,9,0,1,5,Female,Math,8,2 or more,jul.,2005,At risk,20,0,Player 1,2,6982,0,0
LILA-King-S16,9,0,1,6,Female,English,8,2 or more,sep.,2005,At risk,40,1,Player 2,0,24514,1,1
LILA-King-S16,9,0,2,2,Female,Art / Music,8,2 or more,apr.,2005,At risk,20,0,Player 1,1,6975,1,0
LILA-King-S16,9,0,2,4,Female,Math,8,2 or more,oct.,2005,At risk,40,2,Player 3,0,7572,1,1
LILA-King-S16,9,0,2,8,Male,Math,6,2 or more,oct.,2007,SPED,20,1,Player 2,2,10568,0,0
LILA-King-S16,10,0,0,0,Female,History / Geography,8,0,jun.,2005,At risk,20,0,Player 1,1,70462,1,0
LILA-King-S16,10,0,0,2,Female,Art / Music,8,2 or more,apr.,2005,At risk,20,1,Player 2,0,17955,0,0
LILA-King-S16,10,0,0,8,Male,Math,6,2 or more,oct.,2007,SPED,40,2,Player 3,1,5145,1,1
LILA-King-S16,10,0,1,4,Female,Math,8,2 or more,oct.,2005,At risk,40,0,Player 1,0,7449,0,1
LILA-King-S16,10,0,1,5,Female,Math,8,2 or more,jul.,2005,At risk,20,1,Player 2,0,7548,0,0
LILA-King-S16,10,0,1,7,Female,Math,8,2 or more,aug.,2005,At risk,40,2,Player 3,1,10101,1,1
LILA-King-S16,10,0,2,1,Female,English,8,1,jun.,2005,At risk,20,0,Player 1,2,31449,0,0
LILA-King-S16,10,0,2,3,Female,English,8,2 or more,oct.,2005,At risk,20,1,Player 2,0,10558,0,0
LILA-King-S16,10,0,2,6,Female,English,8,2 or more,sep.,2005,At risk,40,2,Player 3,1,17339,1,1
LILA-King-S16,11,0,0,0,Female,History / Geography,8,0,jun.,2005,At risk,40,1,Player 2,0,9226,1,1
LILA-King-S16,11,0,0,5,Female,Math,8,2 or more,jul.,2005,At risk,40,2,Player 3,2,4557,1,1
LILA-King-S16,11,0,0,7,Female,Math,8,2 or more,aug.,2005,At risk,40,0,Player 1,1,7450,1,1
LILA-King-S16,11,0,1,1,Female,English,8,1,jun.,2005,At risk,20,1,Player 2,2,13096,0,0
LILA-King-S16,11,0,1,2,Female,Art / Music,8,2 or more,apr.,2005,At risk,20,2,Player 3,1,15682,0,0
LILA-King-S16,11,0,1,8,Male,Math,6,2 or more,oct.,2007,SPED,20,0,Player 1,1,20908,1,0
LILA-King-S16,11,0,2,3,Female,English,8,2 or more,oct.,2005,At risk,40,2,Player 3,2,6416,1,1
LILA-King-S16,11,0,2,4,Female,Math,8,2 or more,oct.,2005,At risk,40,1,Player 2,0,14380,1,1
LILA-King-S16,11,0,2,6,Female,English,8,2 or more,sep.,2005,At risk,40,0,Player 1,1,14428,1,1
LILA-King-S16,12,0,0,2,Female,Art / Music,8,2 or more,apr.,2005,At risk,20,0,Player 1,1,7327,0,0
LILA-King-S16,12,0,0,4,Female,Math,8,2 or more,oct.,2005,At risk,40,2,Player 3,2,9480,1,1
LILA-King-S16,12,0,0,6,Female,English,8,2 or more,sep.,2005,At risk,40,1,Player 2,1,10786,1,1
LILA-King-S16,12,0,1,0,Female,History / Geography,8,0,jun.,2005,At risk,40,2,Player 3,2,4884,1,1
LILA-King-S16,12,0,1,3,Female,English,8,2 or more,oct.,2005,At risk,20,0,Player 1,0,5615,0,0
LILA-King-S16,12,0,1,7,Female,Math,8,2 or more,aug.,2005,At risk,40,1,Player 2,1,5821,1,1
LILA-King-S16,12,0,2,1,Female,English,8,1,jun.,2005,At risk,40,2,Player 3,2,4296,1,1
LILA-King-S16,12,0,2,5,Female,Math,8,2 or more,jul.,2005,At risk,40,0,Player 1,2,5912,1,1
LILA-King-S16,12,0,2,8,Male,Math,6,2 or more,oct.,2007,SPED,40,1,Player 2,1,14455,1,1
LILA-King-S16,13,0,0,0,Female,History / Geography,8,0,jun.,2005,At risk,20,0,Player 1,0,19001,0,0
LILA-King-S16,13,0,0,3,Female,English,8,2 or more,oct.,2005,At risk,20,1,Player 2,2,5476,0,0
LILA-King-S16,13,0,0,8,Male,Math,6,2 or more,oct.,2007,SPED,40,2,Player 3,1,6937,1,1
LILA-King-S16,13,0,1,2,Female,Art / Music,8,2 or more,apr.,2005,At risk,40,1,Player 2,1,12483,1,1
LILA-King-S16,13,0,1,4,Female,Math,8,2 or more,oct.,2005,At risk,20,0,Player 1,2,25179,0,0
LILA-King-S16,13,0,1,7,Female,Math,8,2 or more,aug.,2005,At risk,40,2,Player 3,1,6662,1,1
LILA-King-S16,13,0,2,1,Female,English,8,1,jun.,2005,At risk,40,0,Player 1,0,14084,0,1
LILA-King-S16,13,0,2,5,Female,Math,8,2 or more,jul.,2005,At risk,20,1,Player 2,0,6188,0,0
LILA-King-S16,13,0,2,6,Female,English,8,2 or more,sep.,2005,At risk,40,2,Player 3,1,9523,1,1
LILA-King-S16,14,0,0,0,Female,History / Geography,8,0,jun.,2005,At risk,20,1,Player 2,2,15957,1,0
LILA-King-S16,14,0,0,2,Female,Art / Music,8,2 or more,apr.,2005,At risk,20,2,Player 3,2,16018,0,0
LILA-King-S16,14,0,0,7,Female,Math,8,2 or more,aug.,2005,At risk,40,0,Player 1,2,8313,1,1
LILA-King-S16,14,0,1,1,Female,English,8,1,jun.,2005,At risk,40,1,Player 2,2,6347,1,1
LILA-King-S16,14,0,1,3,Female,English,8,2 or more,oct.,2005,At risk,40,2,Player 3,0,4797,1,1
LILA-King-S16,14,0,1,6,Female,English,8,2 or more,sep.,2005,At risk,40,0,Player 1,2,10769,1,1
LILA-King-S16,14,0,2,4,Female,Math,8,2 or more,oct.,2005,At risk,20,1,Player 2,0,16374,0,0
LILA-King-S16,14,0,2,5,Female,Math,8,2 or more,jul.,2005,At risk,40,2,Player 3,0,3870,1,1
LILA-King-S16,14,0,2,8,Male,Math,6,2 or more,oct.,2007,SPED,40,0,Player 1,1,10166,0,1
LILA-King-S16,15,0,0,2,Female,Art / Music,8,2 or more,apr.,2005,At risk,40,0,Player 1,0,6705,1,1
LILA-King-S16,15,0,0,4,Female,Math,8,2 or more,oct.,2005,At risk,40,2,Player 3,2,22587,1,1
LILA-King-S16,15,0,0,6,Female,English,8,2 or more,sep.,2005,At risk,40,1,Player 2,0,16108,1,1
LILA-King-S16,15,0,1,0,Female,History / Geography,8,0,jun.,2005,At risk,40,2,Player 3,2,6565,1,1
LILA-King-S16,15,0,1,5,Female,Math,8,2 or more,jul.,2005,At risk,20,0,Player 1,1,21304,0,0
LILA-King-S16,15,0,1,7,Female,Math,8,2 or more,aug.,2005,At risk,40,1,Player 2,0,9588,1,1
LILA-King-S16,15,0,2,1,Female,English,8,1,jun.,2005,At risk,40,2,Player 3,2,8775,1,1
LILA-King-S16,15,0,2,3,Female,English,8,2 or more,oct.,2005,At risk,20,0,Player 1,2,10588,0,0
LILA-King-S16,15,0,2,8,Male,Math,6,2 or more,oct.,2007,SPED,40,1,Player 2,0,12157,1,1
LILA-King-S16,16,0,0,1,Female,English,8,1,jun.,2005,At risk,20,0,Player 1,0,5759,1,0
LILA-King-S16,16,0,0,2,Female,Art / Music,8,2 or more,apr.,2005,At risk,20,1,Player 2,1,6809,0,0
LILA-King-S16,16,0,0,6,Female,English,8,2 or more,sep.,2005,At risk,40,2,Player 3,0,6069,1,1
LILA-King-S16,16,0,1,3,Female,English,8,2 or more,oct.,2005,At risk,20,1,Player 2,1,6215,0,0
LILA-King-S16,16,0,1,4,Female,Math,8,2 or more,oct.,2005,At risk,40,0,Player 1,2,41972,0,1
LILA-King-S16,16,0,1,7,Female,Math,8,2 or more,aug.,2005,At risk,40,2,Player 3,0,3752,1,1
LILA-King-S16,16,0,2,0,Female,History / Geography,8,0,jun.,2005,At risk,20,0,Player 1,0,20028,1,0
LILA-King-S16,16,0,2,5,Female,Math,8,2 or more,jul.,2005,At risk,20,1,Player 2,1,9127,0,0
LILA-King-S16,16,0,2,8,Male,Math,6,2 or more,oct.,2007,SPED,40,2,Player 3,0,5595,1,1
LILA-King-S16,17,0,0,0,Female,History / Geography,8,0,jun.,2005,At risk,40,1,Player 2,0,10376,1,1
LILA-King-S16,17,0,0,3,Female,English,8,2 or more,oct.,2005,At risk,40,2,Player 3,2,6316,1,1
LILA-King-S16,17,0,0,7,Female,Math,8,2 or more,aug.,2005,At risk,40,0,Player 1,2,6965,1,1
LILA-King-S16,17,0,1,1,Female,English,8,1,jun.,2005,At risk,20,1,Player 2,2,6832,0,0
LILA-King-S16,17,0,1,2,Female,Art / Music,8,2 or more,apr.,2005,At risk,40,2,Player 3,2,12643,1,1
LILA-King-S16,17,0,1,8,Male,Math,6,2 or more,oct.,2007,SPED,20,0,Player 1,2,19465,1,0
LILA-King-S16,17,0,2,4,Female,Math,8,2 or more,oct.,2005,At risk,40,1,Player 2,0,19607,1,1
LILA-King-S16,17,0,2,5,Female,Math,8,2 or more,jul.,2005,At risk,40,2,Player 3,2,8249,1,1
LILA-King-S16,17,0,2,6,Female,English,8,2 or more,sep.,2005,At risk,40,0,Player 1,2,11453,1,1
LILA-King-S16,18,0,0,1,Female,English,8,1,jun.,2005,At risk,40,2,Player 3,0,6324,1,1
LILA-King-S16,18,0,0,2,Female,Art / Music,8,2 or more,apr.,2005,At risk,40,0,Player 1,1,11166,1,1
LILA-King-S16,18,0,0,7,Female,Math,8,2 or more,aug.,2005,At risk,40,1,Player 2,0,6644,1,1
LILA-King-S16,18,0,1,3,Female,English,8,2 or more,oct.,2005,At risk,20,0,Player 1,2,7904,0,0
LILA-King-S16,18,0,1,4,Female,Math,8,2 or more,oct.,2005,At risk,40,2,Player 3,0,10432,1,1
LILA-King-S16,18,0,1,8,Male,Math,6,2 or more,oct.,2007,SPED,40,1,Player 2,0,9915,1,1
LILA-King-S16,18,0,2,0,Female,History / Geography,8,0,jun.,2005,At risk,40,2,Player 3,0,4041,1,1
LILA-King-S16,18,0,2,5,Female,Math,8,2 or more,jul.,2005,At risk,20,0,Player 1,2,18320,0,0
LILA-King-S16,18,0,2,6,Female,English,8,2 or more,sep.,2005,At risk,40,1,Player 2,0,16791,1,1
LILA-King-S16,19,0,0,0,Female,History / Geography,8,0,jun.,2005,At risk,20,0,Player 1,1,9613,1,0
LILA-King-S16,19,0,0,3,Female,English,8,2 or more,oct.,2005,At risk,20,1,Player 2,0,12780,0,0
LILA-King-S16,19,0,0,8,Male,Math,6,2 or more,oct.,2007,SPED,40,2,Player 3,1,4249,1,1
LILA-King-S16,19,0,1,4,Female,Math,8,2 or more,oct.,2005,At risk,40,0,Player 1,0,9783,0,1
LILA-King-S16,19,0,1,5,Female,Math,8,2 or more,jul.,2005,At risk,20,1,Player 2,0,6156,0,0
LILA-King-S16,19,0,1,6,Female,English,8,2 or more,sep.,2005,At risk,40,2,Player 3,1,4572,1,1
LILA-King-S16,19,0,2,1,Female,English,8,1,jun.,2005,At risk,20,0,Player 1,0,19926,0,0
LILA-King-S16,19,0,2,2,Female,Art / Music,8,2 or more,apr.,2005,At risk,40,1,Player 2,2,21809,1,1
LILA-King-S16,19,0,2,7,Female,Math,8,2 or more,aug.,2005,At risk,40,2,Player 3,1,4567,1,1
LILA-King-S16,20,0,0,1,Female,English,8,1,jun.,2005,At risk,20,1,Player 2,2,14231,0,0
LILA-King-S16,20,0,0,3,Female,English,8,2 or more,oct.,2005,At risk,40,2,Player 3,2,5573,1,1
LILA-King-S16,20,0,0,7,Female,Math,8,2 or more,aug.,2005,At risk,20,0,Player 1,1,7132,1,0
LILA-King-S16,20,0,1,0,Female,History / Geography,8,0,jun.,2005,At risk,40,1,Player 2,0,12773,1,1
LILA-King-S16,20,0,1,5,Female,Math,8,2 or more,jul.,2005,At risk,40,2,Player 3,2,5710,1,1
LILA-King-S16,20,0,1,6,Female,English,8,2 or more,sep.,2005,At risk,40,0,Player 1,1,13318,1,1
LILA-King-S16,20,0,2,2,Female,Art / Music,8,2 or more,apr.,2005,At risk,20,2,Player 3,0,11482,0,0
LILA-King-S16,20,0,2,4,Female,Math,8,2 or more,oct.,2005,At risk,20,1,Player 2,0,8787,1,0
LILA-King-S16,20,0,2,8,Male,Math,6,2 or more,oct.,2007,SPED,40,0,Player 1,1,13337,1,1
LILA-King-S17,3,0,0,3,Female,History / Geography,6,2 or more,may.,2007,ELD,0,,,,,,
LILA-King-S17,3,0,0,4,Female,Math,7,2 or more,nov.,2006,ELD,0,,,,,,
LILA-King-S17,3,0,1,1,Female,Science / Technology,7,1,sep.,2006,ELD,40,0,Player 1,0,103395,0,1
LILA-King-S17,3,0,1,2,Female,Science / Technology,6,2 or more,jul.,2007,ELD,20,1,Player 2,0,107258,0,0
LILA-King-S17,3,0,1,5,Female,Math,7,2 or more,oct.,2006,ELD,40,2,Player 3,2,22199,1,1
LILA-King-S17,4,0,0,2,Female,Science / Technology,6,2 or more,jul.,2007,ELD,20,2,Player 3,2,22358,0,0
LILA-King-S17,4,0,0,5,Female,Math,7,2 or more,oct.,2006,ELD,20,0,Player 1,0,9392,0,0
LILA-King-S17,4,0,1,1,Female,Science / Technology,7,1,sep.,2006,ELD,20,1,Player 2,2,18200,0,0
LILA-King-S17,4,0,1,3,Female,History / Geography,6,2 or more,may.,2007,ELD,40,2,Player 3,1,21997,1,1
LILA-King-S17,4,0,1,4,Female,Math,7,2 or more,nov.,2006,ELD,20,0,Player 1,1,28956,1,0
LILA-King-S17,5,0,0,1,Female,Science / Technology,7,1,sep.,2006,ELD,40,2,Player 3,0,21204,1,1
LILA-King-S17,5,0,0,2,Female,Science / Technology,6,2 or more,jul.,2007,ELD,20,0,Player 1,1,7482,0,0
LILA-King-S17,5,0,0,5,Female,Math,7,2 or more,oct.,2006,ELD,40,1,Player 2,2,40792,1,1
LILA-King-S17,5,0,1,3,Female,History / Geography,6,2 or more,may.,2007,ELD,20,0,Player 1,2,26321,1,0
LILA-King-S17,5,0,1,4,Female,Math,7,2 or more,nov.,2006,ELD,20,1,Player 2,1,14407,0,0
LILA-King-S17,6,0,0,3,Female,History / Geography,6,2 or more,may.,2007,ELD,40,1,Player 2,0,20690,1,1
LILA-King-S17,6,0,0,5,Female,Math,7,2 or more,oct.,2006,ELD,40,2,Player 3,2,8922,1,1
LILA-King-S17,6,0,1,1,Female,Science / Technology,7,1,sep.,2006,ELD,20,0,Player 1,2,7706,0,0
LILA-King-S17,6,0,1,2,Female,Science / Technology,6,2 or more,jul.,2007,ELD,20,1,Player 2,0,18671,1,0
LILA-King-S17,6,0,1,4,Female,Math,7,2 or more,nov.,2006,ELD,20,2,Player 3,1,4163,0,0
LILA-King-S17,7,0,0,1,Female,Science / Technology,7,1,sep.,2006,ELD,40,1,Player 2,1,17169,0,1
LILA-King-S17,7,0,0,3,Female,History / Geography,6,2 or more,may.,2007,ELD,20,2,Player 3,2,10645,0,0
LILA-King-S17,7,0,0,4,Female,Math,7,2 or more,nov.,2006,ELD,40,0,Player 1,2,11863,0,1
LILA-King-S17,7,0,1,2,Female,Science / Technology,6,2 or more,jul.,2007,ELD,20,2,Player 3,2,7399,0,0
LILA-King-S17,7,0,1,5,Female,Math,7,2 or more,oct.,2006,ELD,20,0,Player 1,1,15256,0,0
LILA-King-S17,8,0,0,1,Female,Science / Technology,7,1,sep.,2006,ELD,40,2,Player 3,2,6726,1,1
LILA-King-S17,8,0,0,2,Female,Science / Technology,6,2 or more,jul.,2007,ELD,40,0,Player 1,1,6174,0,1
LILA-King-S17,8,0,0,4,Female,Math,7,2 or more,nov.,2006,ELD,20,1,Player 2,1,18907,0,0
LILA-King-S17,8,0,1,3,Female,History / Geography,6,2 or more,may.,2007,ELD,40,0,Player 1,0,6812,0,1
LILA-King-S17,8,0,1,5,Female,Math,7,2 or more,oct.,2006,ELD,20,1,Player 2,2,11680,0,0
LILA-King-S17,9,0,0,2,Female,Science / Technology,6,2 or more,jul.,2007,ELD,40,1,Player 2,0,13161,1,1
LILA-King-S17,9,0,0,4,Female,Math,7,2 or more,nov.,2006,ELD,40,2,Player 3,0,8490,1,1
LILA-King-S17,9,0,1,1,Female,Science / Technology,7,1,sep.,2006,ELD,40,0,Player 1,2,16998,0,1
LILA-King-S17,9,0,1,3,Female,History / Geography,6,2 or more,may.,2007,ELD,20,1,Player 2,2,2473,0,0
LILA-King-S17,9,0,1,5,Female,Math,7,2 or more,oct.,2006,ELD,40,2,Player 3,0,5620,1,1
LILA-King-S17,10,0,0,3,Female,History / Geography,6,2 or more,may.,2007,ELD,20,2,Player 3,0,10128,0,0
LILA-King-S17,10,0,0,4,Female,Math,7,2 or more,nov.,2006,ELD,40,0,Player 1,1,7365,1,1
LILA-King-S17,10,0,1,1,Female,Science / Technology,7,1,sep.,2006,ELD,20,1,Player 2,0,5092,0,0
LILA-King-S17,10,0,1,2,Female,Science / Technology,6,2 or more,jul.,2007,ELD,40,2,Player 3,1,8744,1,1
LILA-King-S17,10,0,1,5,Female,Math,7,2 or more,oct.,2006,ELD,40,0,Player 1,0,11911,0,1
LILA-King-S17,11,0,0,1,Female,Science / Technology,7,1,sep.,2006,ELD,40,2,Player 3,2,6120,1,1
