Session,matchId,roundId,groupId,clientId,Gender,Topic,Grade,Siblings,Month,Year,Magnet,Track,payoff,role,roleName,choice,choiceTime,equilibriumChoice,winningChoice
LILA-KingA-S13,10,0,3,10,Male,Art / Music,6,2 or more,may,2008,GATE,Honors,20,1,Player 2,2,9441,FALSE,FALSE
LILA-KingA-S13,10,0,1,11,Male,English,6,2 or more,nov.,2008,STEAM,Honors,40,2,Player 3,1,10151,TRUE,TRUE
LILA-KingA-S13,10,0,0,9,Female,History / Geography,6,1,jun.,2008,STEAM,Honors,40,0,Player 1,1,11136,TRUE,TRUE
LILA-KingA-S13,10,0,0,2,Male,History / Geography,6,2 or more,mar.,2008,STEAM,Honors,40,2,Player 3,1,4615,TRUE,TRUE
LILA-KingA-S13,10,0,2,14,Female,History / Geography,6,2 or more,sep.,2008,GATE,Honors,40,2,Player 3,1,6032,TRUE,TRUE
LILA-KingA-S13,10,0,4,8,Male,Science / Technology,6,2 or more,dec.,2007,GATE,Honors,40,2,Player 3,1,8301,TRUE,TRUE
LILA-KingA-S13,10,0,4,4,Male,English,6,0,may,2008,STEAM,Honors,20,1,Player 2,0,19003,FALSE,FALSE
LILA-KingA-S13,10,0,1,1,Female,Science / Technology,6,2 or more,jul.,2008,STEAM,Honors,20,1,Player 2,2,11887,FALSE,FALSE
LILA-KingA-S13,10,0,0,7,Male,Science / Technology,6,1,oct.,2008,GATE,Honors,40,1,Player 2,1,12972,TRUE,TRUE
LILA-KingA-S13,10,0,1,0,Female,Art / Music,6,2 or more,may,2008,STEAM,Honors,20,0,Player 1,1,5140,TRUE,FALSE
LILA-KingA-S13,10,0,2,12,Female,Math,6,1,dec.,2007,GATE,Honors,20,0,Player 1,0,5378,FALSE,FALSE
LILA-KingA-S13,10,0,3,6,Female,Art / Music,6,2 or more,feb.,2008,STEAM,Honors,20,0,Player 1,1,10724,TRUE,FALSE
LILA-KingA-S13,10,0,4,3,Male,Art / Music,6,2 or more,jun.,2008,GATE,Honors,20,0,Player 1,1,14135,TRUE,FALSE
LILA-KingA-S13,11,0,2,1,Female,Science / Technology,6,2 or more,jul.,2008,STEAM,Honors,40,2,Player 3,0,20146,TRUE,TRUE
LILA-KingA-S13,11,0,4,4,Male,English,6,0,may,2008,STEAM,Honors,40,2,Player 3,0,4288,TRUE,TRUE
LILA-KingA-S13,11,0,3,10,Male,Art / Music,6,2 or more,may,2008,GATE,Honors,20,2,Player 3,2,7156,FALSE,FALSE
LILA-KingA-S13,11,0,0,13,Female,Science / Technology,6,1,apr.,2008,GATE,Honors,40,2,Player 3,0,5138,TRUE,TRUE
LILA-KingA-S13,11,0,0,5,Female,Art / Music,6,1,mar.,2009,STEAM,Honors,40,0,Player 1,2,7050,TRUE,TRUE
LILA-KingA-S13,11,0,2,14,Female,History / Geography,6,2 or more,sep.,2008,GATE,Honors,20,0,Player 1,2,21288,TRUE,FALSE
LILA-KingA-S13,11,0,2,3,Male,Art / Music,6,2 or more,jun.,2008,GATE,Honors,20,1,Player 2,1,14846,FALSE,FALSE
LILA-KingA-S13,11,0,4,9,Female,History / Geography,6,1,jun.,2008,STEAM,Honors,40,1,Player 2,2,13685,TRUE,TRUE
LILA-KingA-S13,11,0,1,8,Male,Science / Technology,6,2 or more,dec.,2007,GATE,Honors,40,0,Player 1,2,19292,TRUE,TRUE
LILA-KingA-S13,11,0,3,2,Male,History / Geography,6,2 or more,mar.,2008,STEAM,Honors,40,0,Player 1,2,9632,TRUE,TRUE
LILA-KingA-S13,11,0,4,11,Male,English,6,2 or more,nov.,2008,STEAM,Honors,40,0,Player 1,2,5284,TRUE,TRUE
LILA-KingA-S13,11,0,1,6,Female,Art / Music,6,2 or more,feb.,2008,STEAM,Honors,40,1,Player 2,2,5545,TRUE,TRUE
LILA-KingA-S13,11,0,0,12,Female,Math,6,1,dec.,2007,GATE,Honors,40,1,Player 2,2,4611,TRUE,TRUE
LILA-KingA-S13,11,0,3,0,Female,Art / Music,6,2 or more,may,2008,STEAM,Honors,20,1,Player 2,2,17156,TRUE,FALSE
LILA-KingA-S13,11,0,1,7,Male,Science / Technology,6,1,oct.,2008,GATE,Honors,40,2,Player 3,0,5549,TRUE,TRUE
LILA-KingA-S13,12,0,4,6,Female,Art / Music,6,2 or more,feb.,2008,STEAM,Honors,40,2,Player 3,2,5833,TRUE,TRUE
LILA-KingA-S13,12,0,0,12,Female,Math,6,1,dec.,2007,GATE,Honors,20,2,Player 3,0,5049,FALSE,FALSE
LILA-KingA-S13,12,0,2,0,Female,Art / Music,6,2 or more,may,2008,STEAM,Honors,40,2,Player 3,2,4514,TRUE,TRUE
LILA-KingA-S13,12,0,0,7,Male,Science / Technology,6,1,oct.,2008,GATE,Honors,40,0,Player 1,0,11546,TRUE,TRUE
LILA-KingA-S13,12,0,2,1,Female,Science / Technology,6,2 or more,jul.,2008,STEAM,Honors,20,0,Player 1,2,14605,FALSE,FALSE
LILA-KingA-S13,12,0,3,10,Male,Art / Music,6,2 or more,may,2008,GATE,Honors,20,0,Player 1,2,25481,FALSE,FALSE
LILA-KingA-S13,12,0,1,13,Female,Science / Technology,6,1,apr.,2008,GATE,Honors,20,0,Player 1,0,13051,TRUE,FALSE
LILA-KingA-S13,12,0,4,4,Male,English,6,0,may,2008,STEAM,Honors,20,0,Player 1,2,17929,FALSE,FALSE
LILA-KingA-S13,12,0,0,5,Female,Art / Music,6,1,mar.,2009,STEAM,Honors,20,1,Player 2,0,9306,TRUE,FALSE
LILA-KingA-S13,12,0,1,2,Male,History / Geography,6,2 or more,mar.,2008,STEAM,Honors,20,1,Player 2,1,7855,FALSE,FALSE
LILA-KingA-S13,12,0,4,8,Male,Science / Technology,6,2 or more,dec.,2007,GATE,Honors,40,1,Player 2,0,10855,TRUE,TRUE
LILA-KingA-S13,12,0,3,14,Female,History / Geography,6,2 or more,sep.,2008,GATE,Honors,40,1,Player 2,0,25397,TRUE,TRUE
LILA-KingA-S13,12,0,2,11,Male,English,6,2 or more,nov.,2008,STEAM,Honors,20,1,Player 2,2,21116,FALSE,FALSE
LILA-KingA-S13,12,0,1,3,Male,Art / Music,6,2 or more,jun.,2008,GATE,Honors,40,2,Player 3,2,11362,TRUE,TRUE
LILA-KingA-S13,12,0,3,9,Female,History / Geography,6,1,jun.,2008,STEAM,Honors,40,2,Player 3,2,14684,TRUE,TRUE
LILA-KingA-S13,13,0,3,5,Female,Art / Music,6,1,mar.,2009,STEAM,Honors,40,2,Player 3,0,5456,TRUE,TRUE
LILA-KingA-S13,13,0,2,3,Male,Art / Music,6,2 or more,jun.,2008,GATE,Honors,40,0,Player 1,0,6322,TRUE,TRUE
LILA-KingA-S13,13,0,1,9,Female,History / Geography,6,1,jun.,2008,STEAM,Honors,20,0,Player 1,1,20748,FALSE,FALSE
LILA-KingA-S13,13,0,3,6,Female,Art / Music,6,2 or more,feb.,2008,STEAM,Honors,20,0,Player 1,0,9222,TRUE,FALSE
LILA-KingA-S13,13,0,0,0,Female,Art / Music,6,2 or more,may,2008,STEAM,Honors,20,0,Player 1,2,11145,FALSE,FALSE
LILA-KingA-S13,13,0,1,1,Female,Science / Technology,6,2 or more,jul.,2008,STEAM,Honors,20,1,Player 2,1,11838,FALSE,FALSE
LILA-KingA-S13,13,0,3,10,Male,Art / Music,6,2 or more,may,2008,GATE,Honors,20,1,Player 2,2,19890,FALSE,FALSE
LILA-KingA-S13,13,0,2,13,Female,Science / Technology,6,1,apr.,2008,GATE,Honors,40,1,Player 2,0,22470,TRUE,TRUE
LILA-KingA-S13,13,0,4,8,Male,Science / Technology,6,2 or more,dec.,2007,GATE,Honors,40,2,Player 3,0,5482,TRUE,TRUE
LILA-KingA-S13,13,0,0,2,Male,History / Geography,6,2 or more,mar.,2008,STEAM,Honors,40,2,Player 3,0,3839,TRUE,TRUE
LILA-KingA-S13,13,0,2,11,Male,English,6,2 or more,nov.,2008,STEAM,Honors,40,2,Player 3,0,5499,TRUE,TRUE
LILA-KingA-S13,13,0,4,4,Male,English,6,0,may,2008,STEAM,Honors,40,1,Player 2,0,10017,TRUE,TRUE
LILA-KingA-S13,13,0,4,12,Female,Math,6,1,dec.,2007,GATE,Honors,20,0,Player 1,2,4142,FALSE,FALSE
LILA-KingA-S13,13,0,0,7,Male,Science / Technology,6,1,oct.,2008,GATE,Honors,40,1,Player 2,0,25360,TRUE,TRUE
LILA-KingA-S13,13,0,1,14,Female,History / Geography,6,2 or more,sep.,2008,GATE,Honors,40,2,Player 3,0,5353,TRUE,TRUE
LILA-KingA-S13,14,0,3,4,Male,English,6,0,may,2008,STEAM,Honors,40,2,Player 3,2,4878,TRUE,TRUE
LILA-KingA-S13,14,0,4,14,Female,History / Geography,6,2 or more,sep.,2008,GATE,Honors,40,0,Player 1,2,18461,TRUE,TRUE
LILA-KingA-S13,14,0,0,2,Male,History / Geography,6,2 or more,mar.,2008,STEAM,Honors,20,0,Player 1,1,7323,FALSE,FALSE
LILA-KingA-S13,14,0,4,1,Female,Science / Technology,6,2 or more,jul.,2008,STEAM,Honors,20,2,Player 3,0,8162,FALSE,FALSE
LILA-KingA-S13,14,0,0,7,Male,Science / Technology,6,1,oct.,2008,GATE,Honors,40,2,Player 3,2,5837,TRUE,TRUE
LILA-KingA-S13,14,0,1,5,Female,Art / Music,6,1,mar.,2009,STEAM,Honors,20,0,Player 1,2,11525,TRUE,FALSE
LILA-KingA-S13,14,0,1,10,Male,Art / Music,6,2 or more,may,2008,GATE,Honors,20,2,Player 3,1,21396,FALSE,FALSE
LILA-KingA-S13,14,0,3,3,Male,Art / Music,6,2 or more,jun.,2008,GATE,Honors,20,1,Player 2,2,6462,FALSE,FALSE
LILA-KingA-S13,14,0,3,11,Male,English,6,2 or more,nov.,2008,STEAM,Honors,20,0,Player 1,2,8238,TRUE,FALSE
LILA-KingA-S13,14,0,1,9,Female,History / Geography,6,1,jun.,2008,STEAM,Honors,40,1,Player 2,1,7008,FALSE,TRUE
LILA-KingA-S13,14,0,0,6,Female,Art / Music,6,2 or more,feb.,2008,STEAM,Honors,40,1,Player 2,0,5745,TRUE,TRUE
LILA-KingA-S13,14,0,4,12,Female,Math,6,1,dec.,2007,GATE,Honors,20,1,Player 2,0,3911,TRUE,FALSE
LILA-KingA-S13,14,0,2,0,Female,Art / Music,6,2 or more,may,2008,STEAM,Honors,40,1,Player 2,0,5211,TRUE,TRUE
LILA-KingA-S13,14,0,2,13,Female,Science / Technology,6,1,apr.,2008,GATE,Honors,40,2,Player 3,2,14915,TRUE,TRUE
LILA-KingA-S13,14,0,2,8,Male,Science / Technology,6,2 or more,dec.,2007,GATE,Honors,40,0,Player 1,2,22985,TRUE,TRUE
LILA-KingA-S13,15,0,3,5,Female,Art / Music,6,1,mar.,2009,STEAM,Honors,40,1,Player 2,0,17880,TRUE,TRUE
LILA-KingA-S13,15,0,4,3,Male,Art / Music,6,2 or more,jun.,2008,GATE,Honors,40,2,Player 3,0,4232,TRUE,TRUE
LILA-KingA-S13,15,0,2,9,Female,History / Geography,6,1,jun.,2008,STEAM,Honors,20,2,Player 3,2,7863,FALSE,FALSE
LILA-KingA-S13,15,0,3,6,Female,Art / Music,6,2 or more,feb.,2008,STEAM,Honors,40,2,Player 3,0,4461,TRUE,TRUE
LILA-KingA-S13,15,0,1,12,Female,Math,6,1,dec.,2007,GATE,Honors,20,2,Player 3,1,5095,FALSE,FALSE
LILA-KingA-S13,15,0,0,0,Female,Art / Music,6,2 or more,may,2008,STEAM,Honors,40,2,Player 3,0,6393,TRUE,TRUE
LILA-KingA-S13,15,0,1,7,Male,Science / Technology,6,1,oct.,2008,GATE,Honors,40,0,Player 1,1,14017,TRUE,TRUE
LILA-KingA-S13,15,0,4,4,Male,English,6,0,may,2008,STEAM,Honors,20,0,Player 1,2,7207,FALSE,FALSE
LILA-KingA-S13,15,0,2,10,Male,Art / Music,6,2 or more,may,2008,GATE,Honors,20,0,Player 1,2,8229,FALSE,FALSE
LILA-KingA-S13,15,0,0,13,Female,Science / Technology,6,1,apr.,2008,GATE,Honors,20,0,Player 1,1,8601,TRUE,FALSE
LILA-KingA-S13,15,0,4,14,Female,History / Geography,6,2 or more,sep.,2008,GATE,Honors,40,1,Player 2,0,12565,TRUE,TRUE
LILA-KingA-S13,15,0,2,2,Male,History / Geography,6,2 or more,mar.,2008,STEAM,Honors,20,1,Player 2,1,10053,FALSE,FALSE
LILA-KingA-S13,15,0,0,11,Male,English,6,2 or more,nov.,2008,STEAM,Honors,20,1,Player 2,1,5424,FALSE,FALSE
LILA-KingA-S13,15,0,3,1,Female,Science / Technology,6,2 or more,jul.,2008,STEAM,Honors,40,0,Player 1,1,19503,TRUE,TRUE
LILA-KingA-S13,15,0,1,8,Male,Science / Technology,6,2 or more,dec.,2007,GATE,Honors,20,1,Player 2,0,33645,TRUE,FALSE
LILA-KingA-S13,16,0,1,11,Male,English,6,2 or more,nov.,2008,STEAM,Honors,40,2,Player 3,1,25923,TRUE,TRUE
LILA-KingA-S13,16,0,3,14,Female,History / Geography,6,2 or more,sep.,2008,GATE,Honors,40,2,Player 3,1,5181,TRUE,TRUE
LILA-KingA-S13,16,0,4,8,Male,Science / Technology,6,2 or more,dec.,2007,GATE,Honors,40,2,Player 3,1,4675,TRUE,TRUE
LILA-KingA-S13,16,0,2,13,Female,Science / Technology,6,1,apr.,2008,GATE,Honors,40,1,Player 2,2,24859,TRUE,TRUE
LILA-KingA-S13,16,0,3,10,Male,Art / Music,6,2 or more,may,2008,GATE,Honors,20,1,Player 2,1,7172,FALSE,FALSE
LILA-KingA-S13,16,0,0,5,Female,Art / Music,6,1,mar.,2009,STEAM,Honors,40,2,Player 3,1,5271,TRUE,TRUE
LILA-KingA-S13,16,0,1,12,Female,Math,6,1,dec.,2007,GATE,Honors,40,0,Player 1,2,10068,FALSE,TRUE
LILA-KingA-S13,16,0,4,4,Male,English,6,0,may,2008,STEAM,Honors,20,1,Player 2,0,16865,FALSE,FALSE
LILA-KingA-S13,16,0,1,1,Female,Science / Technology,6,2 or more,jul.,2008,STEAM,Honors,20,1,Player 2,1,7516,FALSE,FALSE
LILA-KingA-S13,16,0,0,7,Male,Science / Technology,6,1,oct.,2008,GATE,Honors,40,1,Player 2,2,12006,TRUE,TRUE
LILA-KingA-S13,16,0,3,0,Female,Art / Music,6,2 or more,may,2008,STEAM,Honors,40,0,Player 1,2,6800,FALSE,TRUE
LILA-KingA-S13,16,0,0,9,Female,History / Geography,6,1,jun.,2008,STEAM,Honors,20,0,Player 1,0,7738,FALSE,FALSE
LILA-KingA-S13,16,0,2,6,Female,Art / Music,6,2 or more,feb.,2008,STEAM,Honors,40,0,Player 1,1,8791,TRUE,TRUE
LILA-KingA-S13,16,0,4,3,Male,Art / Music,6,2 or more,jun.,2008,GATE,Honors,20,0,Player 1,2,11639,FALSE,FALSE
LILA-KingA-S13,16,0,2,2,Male,History / Geography,6,2 or more,mar.,2008,STEAM,Honors,40,2,Player 3,1,6159,TRUE,TRUE
LILA-KingA-S13,17,0,2,3,Male,Art / Music,6,2 or more,jun.,2008,GATE,Honors,20,1,Player 2,2,10635,FALSE,FALSE
LILA-KingA-S13,17,0,1,9,Female,History / Geography,6,1,jun.,2008,STEAM,Honors,40,1,Player 2,0,6621,TRUE,TRUE
LILA-KingA-S13,17,0,4,6,Female,Art / Music,6,2 or more,feb.,2008,STEAM,Honors,20,1,Player 2,0,11427,TRUE,FALSE
LILA-KingA-S13,17,0,0,12,Female,Math,6,1,dec.,2007,GATE,Honors,20,1,Player 2,0,3767,TRUE,FALSE
LILA-KingA-S13,17,0,1,7,Male,Science / Technology,6,1,oct.,2008,GATE,Honors,40,2,Player 3,2,5722,TRUE,TRUE
LILA-KingA-S13,17,0,3,1,Female,Science / Technology,6,2 or more,jul.,2008,STEAM,Honors,20,2,Player 3,1,5360,FALSE,FALSE
LILA-KingA-S13,17,0,0,4,Male,English,6,0,may,2008,STEAM,Honors,20,2,Player 3,0,8778,FALSE,FALSE
LILA-KingA-S13,17,0,4,10,Male,Art / Music,6,2 or more,may,2008,GATE,Honors,20,2,Player 3,0,13037,FALSE,FALSE
LILA-KingA-S13,17,0,2,13,Female,Science / Technology,6,1,apr.,2008,GATE,Honors,40,2,Player 3,2,16660,TRUE,TRUE
LILA-KingA-S13,17,0,1,5,Female,Art / Music,6,1,mar.,2009,STEAM,Honors,40,0,Player 1,1,6996,TRUE,TRUE
LILA-KingA-S13,17,0,4,8,Male,Science / Technology,6,2 or more,dec.,2007,GATE,Honors,40,0,Player 1,1,21240,TRUE,TRUE
LILA-KingA-S13,17,0,2,14,Female,History / Geography,6,2 or more,sep.,2008,GATE,Honors,20,0,Player 1,1,12283,TRUE,FALSE
LILA-KingA-S13,17,0,3,2,Male,History / Geography,6,2 or more,mar.,2008,STEAM,Honors,20,0,Player 1,2,11555,FALSE,FALSE
LILA-KingA-S13,17,0,0,11,Male,English,6,2 or more,nov.,2008,STEAM,Honors,40,0,Player 1,1,12187,TRUE,TRUE
LILA-KingA-S13,17,0,3,0,Female,Art / Music,6,2 or more,may,2008,STEAM,Honors,20,1,Player 2,0,13341,TRUE,FALSE
LILA-KingA-S14,0,0,2,1,Male,Science / Technology,6,2 or more,feb.,2008,GATE,Regular,20,0,Player 1,1,27288,FALSE,FALSE
LILA-KingA-S14,0,0,1,4,Male,Science / Technology,6,0,nov.,2007,GATE,Regular,20,0,Player 1,1,20485,FALSE,FALSE
LILA-KingA-S14,0,0,0,10,Female,Art / Music,6,1,nov.,2007,STEAM,Honors,40,0,Player 1,2,44054,TRUE,TRUE
LILA-KingA-S14,0,0,4,13,Female,Art / Music,6,1,dec.,2007,GATE,Regular,40,0,Player 1,2,68484,TRUE,TRUE
LILA-KingA-S14,0,0,2,5,Male,Art / Music,6,2 or more,jul.,2008,STEAM,Honors,40,1,Player 2,1,14647,TRUE,TRUE
LILA-KingA-S14,0,0,1,8,Female,Art / Music,6,2 or more,jan.,2008,GATE,Regular,40,1,Player 2,1,65482,TRUE,TRUE
LILA-KingA-S14,0,0,4,14,Male,Math,6,1,oct.,2007,STEAM,Honors,20,1,Player 2,1,25796,TRUE,FALSE
LILA-KingA-S14,0,0,3,2,Female,Art / Music,6,2 or more,nov.,2007,STEAM,Honors,40,1,Player 2,0,32167,FALSE,TRUE
LILA-KingA-S14,0,0,0,11,Female,Art / Music,6,2 or more,apr.,2008,GATE,Regular,40,1,Player 2,1,77257,TRUE,TRUE
LILA-KingA-S14,0,0,3,7,Male,Science / Technology,6,2 or more,may,2008,GATE,Regular,40,0,Player 1,0,40443,FALSE,TRUE
LILA-KingA-S14,0,0,3,0,Female,English,6,2 or more,jan.,2008,GATE,Regular,20,2,Player 3,0,73348,FALSE,FALSE
LILA-KingA-S14,0,0,0,12,Male,Math,6,2 or more,feb.,2008,STEAM,Honors,40,2,Player 3,2,39247,TRUE,TRUE
LILA-KingA-S14,0,0,4,6,Male,English,6,2 or more,apr.,2008,STEAM,Honors,20,2,Player 3,0,24361,FALSE,FALSE
LILA-KingA-S14,0,0,1,9,Male,English,6,2 or more,mar.,2008,STEAM,Honors,40,2,Player 3,2,18395,TRUE,TRUE
LILA-KingA-S14,0,0,2,3,Female,English,6,2 or more,mar.,2008,STEAM,Honors,40,2,Player 3,2,29881,TRUE,TRUE
LILA-KingA-S14,1,0,4,5,Male,Art / Music,6,2 or more,jul.,2008,STEAM,Honors,40,2,Player 3,1,11815,TRUE,TRUE
LILA-KingA-S14,1,0,2,4,Male,Science / Technology,6,0,nov.,2007,GATE,Regular,20,1,Player 2,2,16063,FALSE,FALSE
LILA-KingA-S14,1,0,4,1,Male,Science / Technology,6,2 or more,feb.,2008,GATE,Regular,20,1,Player 2,0,16527,FALSE,FALSE
LILA-KingA-S14,1,0,1,7,Male,Science / Technology,6,2 or more,may,2008,GATE,Regular,40,1,Player 2,1,10594,TRUE,TRUE
LILA-KingA-S14,1,0,2,11,Female,Art / Music,6,2 or more,apr.,2008,GATE,Regular,40,2,Player 3,1,13187,TRUE,TRUE
LILA-KingA-S14,1,0,0,2,Female,Art / Music,6,2 or more,nov.,2007,STEAM,Honors,40,2,Player 3,1,9710,TRUE,TRUE
LILA-KingA-S14,1,0,3,8,Female,Art / Music,6,2 or more,jan.,2008,GATE,Regular,40,2,Player 3,1,5271,TRUE,TRUE
LILA-KingA-S14,1,0,1,14,Male,Math,6,1,oct.,2007,STEAM,Honors,40,2,Player 3,1,11205,TRUE,TRUE
LILA-KingA-S14,1,0,0,13,Female,Art / Music,6,1,dec.,2007,GATE,Regular,40,1,Player 2,1,24470,TRUE,TRUE
LILA-KingA-S14,1,0,1,3,Female,English,6,2 or more,mar.,2008,STEAM,Honors,20,0,Player 1,2,36481,FALSE,FALSE
LILA-KingA-S14,1,0,0,9,Male,English,6,2 or more,mar.,2008,STEAM,Honors,40,0,Player 1,1,15658,TRUE,TRUE
LILA-KingA-S14,1,0,2,6,Male,English,6,2 or more,apr.,2008,STEAM,Honors,20,0,Player 1,1,10291,TRUE,FALSE
LILA-KingA-S14,1,0,3,12,Male,Math,6,2 or more,feb.,2008,STEAM,Honors,40,0,Player 1,1,44316,TRUE,TRUE
LILA-KingA-S14,1,0,4,0,Female,English,6,2 or more,jan.,2008,GATE,Regular,20,0,Player 1,2,10246,FALSE,FALSE
LILA-KingA-S14,1,0,3,10,Female,Art / Music,6,1,nov.,2007,STEAM,Honors,40,1,Player 2,1,39454,TRUE,TRUE
LILA-KingA-S14,2,0,1,11,Female,Art / Music,6,2 or more,apr.,2008,GATE,Regular,40,0,Player 1,2,20925,TRUE,TRUE
LILA-KingA-S14,2,0,1,9,Male,English,6,2 or more,mar.,2008,STEAM,Honors,40,1,Player 2,2,9503,TRUE,TRUE
LILA-KingA-S14,2,0,2,6,Male,English,6,2 or more,apr.,2008,STEAM,Honors,20,1,Player 2,0,13378,FALSE,FALSE
LILA-KingA-S14,2,0,0,0,Female,English,6,2 or more,jan.,2008,GATE,Regular,20,1,Player 2,0,11878,FALSE,FALSE
LILA-KingA-S14,2,0,1,7,Male,Science / Technology,6,2 or more,may,2008,GATE,Regular,40,2,Player 3,0,11627,TRUE,TRUE
LILA-KingA-S14,2,0,2,1,Male,Science / Technology,6,2 or more,feb.,2008,GATE,Regular,40,2,Player 3,0,18999,TRUE,TRUE
LILA-KingA-S14,2,0,3,4,Male,Science / Technology,6,0,nov.,2007,GATE,Regular,40,2,Player 3,0,12621,TRUE,TRUE
LILA-KingA-S14,2,0,4,13,Female,Art / Music,6,1,dec.,2007,GATE,Regular,40,2,Player 3,0,40511,TRUE,TRUE
LILA-KingA-S14,2,0,0,5,Male,Art / Music,6,2 or more,jul.,2008,STEAM,Honors,20,0,Player 1,2,30285,TRUE,FALSE
LILA-KingA-S14,2,0,2,8,Female,Art / Music,6,2 or more,jan.,2008,GATE,Regular,20,0,Player 1,2,58856,TRUE,FALSE
LILA-KingA-S14,2,0,4,14,Male,Math,6,1,oct.,2007,STEAM,Honors,20,0,Player 1,2,11002,TRUE,FALSE
LILA-KingA-S14,2,0,3,2,Female,Art / Music,6,2 or more,nov.,2007,STEAM,Honors,40,0,Player 1,1,12202,FALSE,TRUE
LILA-KingA-S14,2,0,3,12,Male,Math,6,2 or more,feb.,2008,STEAM,Honors,20,1,Player 2,0,35608,FALSE,FALSE
LILA-KingA-S14,2,0,0,10,Female,Art / Music,6,1,nov.,2007,STEAM,Honors,40,2,Player 3,0,9396,TRUE,TRUE
LILA-KingA-S14,2,0,4,3,Female,English,6,2 or more,mar.,2008,STEAM,Honors,20,1,Player 2,0,31390,FALSE,FALSE
LILA-KingA-S14,3,0,4,4,Male,Science / Technology,6,0,nov.,2007,GATE,Regular,20,0,Player 1,2,13843,FALSE,FALSE
LILA-KingA-S14,3,0,0,10,Female,Art / Music,6,1,nov.,2007,STEAM,Honors,40,0,Player 1,1,37597,FALSE,TRUE
LILA-KingA-S14,3,0,3,13,Female,Art / Music,6,1,dec.,2007,GATE,Regular,40,0,Player 1,0,22315,TRUE,TRUE
LILA-KingA-S14,3,0,1,7,Male,Science / Technology,6,2 or more,may,2008,GATE,Regular,20,0,Player 1,0,5608,TRUE,FALSE
LILA-KingA-S14,3,0,1,0,Female,English,6,2 or more,jan.,2008,GATE,Regular,20,2,Player 3,1,21770,FALSE,FALSE
LILA-KingA-S14,3,0,3,8,Female,Art / Music,6,2 or more,jan.,2008,GATE,Regular,40,1,Player 2,0,7053,TRUE,TRUE
LILA-KingA-S14,3,0,0,11,Female,Art / Music,6,2 or more,apr.,2008,GATE,Regular,20,1,Player 2,2,16884,FALSE,FALSE
LILA-KingA-S14,3,0,0,12,Male,Math,6,2 or more,feb.,2008,STEAM,Honors,40,2,Player 3,2,14819,TRUE,TRUE
LILA-KingA-S14,3,0,2,6,Male,English,6,2 or more,apr.,2008,STEAM,Honors,40,2,Player 3,2,10054,TRUE,TRUE
LILA-KingA-S14,3,0,2,5,Male,Art / Music,6,2 or more,jul.,2008,STEAM,Honors,20,1,Player 2,1,28921,FALSE,FALSE
LILA-KingA-S14,3,0,1,2,Female,Art / Music,6,2 or more,nov.,2007,STEAM,Honors,40,1,Player 2,1,17246,FALSE,TRUE
LILA-KingA-S14,3,0,4,14,Male,Math,6,1,oct.,2007,STEAM,Honors,40,1,Player 2,0,18113,TRUE,TRUE
LILA-KingA-S14,3,0,2,1,Male,Science / Technology,6,2 or more,feb.,2008,GATE,Regular,20,0,Player 1,1,10958,FALSE,FALSE
LILA-KingA-S14,3,0,3,9,Male,English,6,2 or more,mar.,2008,STEAM,Honors,40,2,Player 3,2,5583,TRUE,TRUE
LILA-KingA-S14,3,0,4,3,Female,English,6,2 or more,mar.,2008,STEAM,Honors,40,2,Player 3,2,5885,TRUE,TRUE
LILA-KingA-S14,4,0,3,9,Male,English,6,2 or more,mar.,2008,STEAM,Honors,40,0,Player 1,0,14666,TRUE,TRUE
LILA-KingA-S14,4,0,3,13,Female,Art / Music,6,1,dec.,2007,GATE,Regular,40,1,Player 2,0,37825,TRUE,TRUE
LILA-KingA-S14,4,0,4,5,Male,Art / Music,6,2 or more,jul.,2008,STEAM,Honors,40,2,Player 3,0,18403,TRUE,TRUE
LILA-KingA-S14,4,0,1,3,Female,English,6,2 or more,mar.,2008,STEAM,Honors,40,0,Player 1,0,33691,TRUE,TRUE
LILA-KingA-S14,4,0,2,6,Male,English,6,2 or more,apr.,2008,STEAM,Honors,20,0,Player 1,0,31025,TRUE,FALSE
LILA-KingA-S14,4,0,4,12,Male,Math,6,2 or more,feb.,2008,STEAM,Honors,20,0,Player 1,2,13405,FALSE,FALSE
LILA-KingA-S14,4,0,0,0,Female,English,6,2 or more,jan.,2008,GATE,Regular,20,0,Player 1,2,27197,FALSE,FALSE
LILA-KingA-S14,4,0,0,7,Male,Science / Technology,6,2 or more,may,2008,GATE,Regular,40,1,Player 2,0,14942,TRUE,TRUE
LILA-KingA-S14,4,0,4,1,Male,Science / Technology,6,2 or more,feb.,2008,GATE,Regular,20,1,Player 2,2,10869,FALSE,FALSE
LILA-KingA-S14,4,0,1,4,Male,Science / Technology,6,0,nov.,2007,GATE,Regular,40,1,Player 2,0,12796,TRUE,TRUE
LILA-KingA-S14,4,0,2,10,Female,Art / Music,6,1,nov.,2007,STEAM,Honors,20,1,Player 2,1,2478,FALSE,FALSE
LILA-KingA-S14,4,0,0,8,Female,Art / Music,6,2 or more,jan.,2008,GATE,Regular,40,2,Player 3,0,3373,TRUE,TRUE
LILA-KingA-S14,4,0,2,14,Male,Math,6,1,oct.,2007,STEAM,Honors,40,2,Player 3,0,8554,TRUE,TRUE
LILA-KingA-S14,4,0,3,2,Female,Art / Music,6,2 or more,nov.,2007,STEAM,Honors,40,2,Player 3,0,8688,TRUE,TRUE
